Commande,Heure,idMaison,Weight
293,19:31:50,2189,34
294,14:14:42,656,82
295,20:23:22,202,67
296,20:55:55,1993,58
297,17:00:11,1684,92
298,21:16:13,2409,13
299,10:24:16,158,15
300,13:08:53,1167,49
301,22:42:11,752,14
302,16:19:48,2216,41
303,21:01:55,2407,45
304,10:46:11,1460,67
305,19:59:43,1102,15
306,18:17:03,1869,81
307,11:57:22,1103,28
308,10:15:39,419,22
309,11:11:28,947,18
310,14:39:41,622,94
311,19:27:07,877,16
312,20:51:31,2446,76
313,16:08:51,365,70
314,19:36:28,783,90
315,16:50:36,2540,40
316,18:32:41,2012,58
317,10:31:34,1358,90
318,13:45:45,2214,96
319,16:26:11,2066,38
320,21:06:29,2125,81
321,16:08:26,1747,14
322,21:27:31,2472,47
323,09:08:47,1127,65
324,17:02:20,1801,52
325,12:46:45,1908,86
326,21:04:54,1402,75
327,19:46:27,2316,14
328,20:15:51,1802,94
329,14:38:51,1216,60
330,16:53:13,1452,47
331,11:37:56,1813,97
332,08:01:00,1617,19
333,12:37:18,188,85
334,17:30:55,805,93
335,18:57:08,2339,88
336,18:29:59,882,33
337,09:32:27,992,80
338,09:09:28,812,93
339,22:52:18,0,83
340,20:22:13,1639,42
341,10:38:45,1295,98
342,15:25:25,2138,13
343,18:02:57,1177,33
344,21:44:31,1555,97
345,17:32:36,183,88
346,12:38:36,1613,14
347,11:11:14,1498,80
348,09:20:24,1685,86
349,19:52:54,1767,56
350,15:03:25,894,75
351,14:35:06,1872,71
352,20:38:40,656,42
353,10:26:35,2028,57
354,13:25:34,2314,86
355,22:09:16,522,32
356,14:38:37,2038,61
357,20:34:53,270,62
358,23:00:57,2283,17
359,09:25:44,546,41
360,10:39:22,1401,61
361,10:45:18,1757,88
362,21:02:53,1635,88
363,16:29:48,2171,60
364,20:49:30,1635,37
365,22:29:23,1984,99
366,14:53:32,813,46
367,15:00:54,2086,76
368,16:35:58,2081,93
369,21:21:46,1315,37
370,14:41:24,735,12
371,22:05:35,1240,90
372,22:12:03,2029,82
373,18:56:27,2531,68
374,16:42:20,974,61
375,21:15:31,1207,29
376,11:49:16,1965,48
377,15:10:12,2267,25
378,22:42:31,1558,25
379,18:57:37,2313,59
380,13:32:52,629,92
381,15:54:48,1179,30
382,12:04:22,1396,48
383,19:40:03,1247,53
384,02:52:10,632,59
385,11:15:58,1927,84
386,15:35:58,1071,13
387,07:53:14,428,59
388,12:34:41,2453,66
389,11:49:50,352,21
390,21:28:18,2105,97
391,11:41:29,2496,81
392,09:40:51,2569,33
393,15:15:32,2418,17
394,22:15:10,2220,92
395,01:38:37,1215,68
396,12:06:57,2203,55
397,13:43:00,509,64
398,19:21:06,959,14
399,10:16:58,674,10
400,20:27:21,1793,86
401,20:18:24,1081,93
402,17:51:51,938,97
403,09:08:38,151,49
404,23:40:01,1702,23
405,14:57:37,2476,12
406,17:07:59,2405,30
407,18:50:18,2016,57
408,15:01:22,330,45
409,09:44:17,948,33
410,10:09:34,706,20
411,10:38:00,868,19
412,10:11:21,2118,70
413,16:25:50,2558,89
414,11:29:15,1890,72
415,18:43:49,2374,14
416,09:14:49,1461,62
417,18:31:44,405,53
418,20:33:22,1307,71
419,18:00:43,1491,22
420,10:08:45,2542,85
421,12:26:19,567,86
422,10:42:59,2412,23
423,17:40:06,2289,94
424,14:53:12,1538,50
425,12:22:56,264,68
426,15:02:40,1057,83
427,09:40:09,856,40
428,18:54:06,1037,31
429,20:28:25,1525,33
430,18:18:10,1704,12
431,20:36:29,1613,78
432,16:14:22,2123,27
433,01:47:31,432,30
434,17:36:27,1663,22
435,12:29:09,2483,41
436,17:39:09,862,42
437,13:46:17,2549,23
438,20:16:52,1471,98
439,09:22:23,661,96
440,19:32:21,140,73
441,17:23:56,1254,65
442,11:45:25,972,81
443,15:05:49,123,60
444,15:43:16,1043,93
445,14:50:25,950,55
446,23:01:54,2361,57
447,23:14:15,2218,90
448,11:54:11,104,84
449,11:41:03,29,44
450,13:06:29,1428,48
451,15:47:45,1111,37
452,22:31:59,860,50
453,15:48:20,184,34
454,20:20:19,1669,51
455,10:54:46,2189,67
456,14:47:51,1492,27
457,08:40:44,1423,43
458,08:40:20,838,21
459,22:51:36,589,87
460,11:53:59,1407,14
461,18:45:19,1467,71
462,21:01:14,1766,76
463,10:49:58,1451,76
464,10:23:08,302,35
465,01:47:23,747,76
466,05:16:43,1355,41
467,03:31:57,259,77
468,17:57:37,192,13
469,09:43:10,41,94
470,10:22:41,2497,32
471,15:52:11,1097,32
472,15:54:17,1391,67
473,17:25:16,2015,58
474,17:46:50,335,21
475,17:19:06,1260,91
476,23:38:37,1965,65
477,13:39:10,701,81
478,11:04:02,820,74
479,19:26:02,1020,75
480,18:08:36,2071,35
481,10:41:55,245,13
482,18:22:12,227,64
483,20:06:49,1582,22
484,13:27:20,1588,68
485,11:16:21,2345,44
486,19:03:29,467,36
487,09:47:40,213,54
488,12:52:58,378,44
489,10:07:18,1494,92
490,13:57:20,1148,81
491,09:21:48,396,91
492,21:20:18,143,87
493,16:58:32,2415,72
494,09:12:42,2133,96
495,11:09:54,868,46
496,22:32:28,1329,87
497,21:48:37,2380,82
498,16:11:39,1463,45
499,20:53:52,2287,83
500,15:37:30,1847,32
501,20:56:29,212,56
502,20:46:09,90,52
503,16:02:04,465,25
504,12:29:27,338,28
505,14:10:43,2391,74
506,16:58:34,2214,29
507,20:05:46,2316,78
508,14:33:22,2261,11
509,14:21:32,399,40
510,23:30:01,897,10
511,18:54:32,1522,45
512,22:12:31,816,80
513,17:36:25,1655,96
514,12:27:54,378,69
515,09:08:04,2537,14
516,21:39:10,422,37
517,16:39:31,2461,16
518,23:06:26,1586,96
519,19:55:42,629,99
520,17:15:39,711,77
521,23:00:50,2531,87
522,14:18:33,8,58
523,09:07:41,1044,53
524,10:19:50,1967,69
525,12:55:41,882,17
526,08:39:14,597,53
527,14:45:00,1863,89
528,21:38:43,937,27
529,11:40:14,1926,62
530,01:18:34,857,10
531,10:49:18,1055,46
532,06:07:40,1172,20
533,15:54:38,817,63
534,20:45:34,1510,93
535,15:43:54,1192,29
536,09:28:56,809,80
537,10:55:05,77,85
538,20:30:17,1515,35
539,11:24:50,338,44
540,20:56:06,2547,69
541,02:08:04,2541,19
542,08:12:59,2242,14
543,12:24:58,1609,52
544,21:40:22,81,15
545,19:03:30,1705,18
546,01:30:01,2017,11
547,23:25:27,802,98
548,18:39:24,1999,24
549,20:47:38,156,24
550,19:55:23,602,47
551,14:25:37,1495,67
552,17:30:00,2446,90
553,16:37:59,955,99
554,22:07:57,554,21
555,18:39:18,1593,60
556,16:38:10,1818,54
557,16:19:29,1419,87
558,08:56:46,29,21
559,10:58:18,2210,28
560,07:37:22,600,40
561,23:46:51,307,95
562,19:38:00,2121,27
563,21:54:06,2418,67
564,09:14:03,439,51
565,15:23:41,1741,67
566,17:50:20,2087,54
567,12:51:19,1773,80
568,17:35:37,679,63
569,10:14:08,2091,65
570,16:22:14,1206,76
571,12:23:20,953,47
572,11:49:51,1052,40
573,21:27:33,724,91
574,15:03:48,1,97
575,22:56:40,1103,25
576,17:18:30,914,83
577,19:04:42,2098,65
578,13:15:31,824,33
579,04:02:24,22,56
580,13:57:02,1700,52
581,08:17:30,1079,42
582,11:01:47,696,62
583,15:35:32,103,44
584,18:41:01,1360,51
585,17:15:21,32,80
586,12:51:22,2266,30
587,13:59:38,2181,54
588,19:20:37,549,30
589,20:55:57,1128,84
590,20:06:26,2446,74
591,18:48:09,2551,42
592,15:42:17,288,40
593,16:17:53,1138,81
594,18:08:22,596,66
595,18:16:25,403,48
596,12:35:06,157,55
597,23:15:54,328,48
598,20:29:23,1240,26
599,20:37:39,1426,83
600,20:06:07,2395,38
601,18:03:55,185,11
602,09:19:38,359,67
603,13:00:15,275,23
604,12:25:23,2062,53
605,20:31:14,398,38
606,08:44:38,645,72
607,11:25:40,541,78
608,00:48:29,1994,76
609,13:36:42,870,22
610,21:30:45,311,43
611,22:27:21,2085,51
612,18:10:13,1593,80
613,16:30:15,575,77
614,18:34:57,1613,57
615,08:52:20,2485,15
616,12:21:33,2052,13
617,10:27:05,574,56
618,14:56:12,960,46
619,01:09:39,2039,88
620,09:20:06,969,99
621,17:14:41,1659,68
622,22:16:12,276,75
623,09:00:15,2557,17
624,09:08:32,2197,74
625,08:28:13,593,61
626,22:42:03,1829,30
627,18:28:56,706,89
628,16:39:00,1421,32
629,20:06:28,2147,80
630,08:31:49,419,86
631,12:18:56,1361,29
632,15:19:36,22,89
633,13:55:10,1393,61
634,13:03:42,900,81
635,21:02:14,404,43
636,10:49:02,201,89
637,16:23:54,1400,38
638,18:03:43,1265,22
639,19:30:09,805,28
640,21:23:05,1604,84
641,20:48:59,1,79
642,21:30:21,1820,43
643,10:05:15,1114,60
644,10:54:30,1857,50
645,16:52:58,1009,22
646,06:38:46,825,92
647,09:30:48,1087,33
648,11:49:02,1689,21
649,15:49:11,2164,25
650,07:12:37,265,71
651,17:11:20,284,37
652,18:13:08,914,43
653,13:51:10,1219,53
654,21:25:49,1665,63
655,14:27:57,2503,84
656,20:44:20,1704,52
657,17:03:43,2491,73
658,02:42:41,609,33
659,19:52:12,1507,42
660,12:35:00,4,51
661,10:15:11,325,89
662,17:55:11,281,66
663,09:06:41,397,61
664,17:58:50,1769,51
665,12:50:02,158,19
666,22:13:22,334,62
667,09:51:35,756,28
668,17:59:07,1508,79
669,16:41:07,2533,52
670,14:43:51,1388,65
671,19:59:40,332,58
672,20:44:54,1535,69
673,14:08:37,1004,93
674,17:29:30,821,97
675,02:07:52,2492,68
676,14:15:34,1884,73
677,06:13:30,95,84
678,21:55:48,1280,50
679,21:13:53,414,51
680,21:45:21,1021,59
681,15:38:02,2274,56
682,21:35:23,1993,73
683,22:44:46,636,47
684,22:59:56,1854,98
685,21:48:19,905,73
686,15:28:33,2151,54
687,09:33:10,929,81
688,12:08:51,1934,24
689,23:57:48,739,40
690,21:51:05,1021,96
691,12:24:23,2285,98
692,11:44:03,1089,100
693,21:55:31,892,21
694,16:56:42,456,76
695,18:10:46,1296,62
696,13:11:32,322,88
697,23:59:30,2380,97
698,11:10:56,2544,69
699,20:18:02,1631,25
