Commande,Heure,idMaison,Weight
97,10:43:14,686,35
98,13:58:11,69,31
99,12:27:27,2346,31
100,21:14:45,838,10
101,11:00:15,767,16
102,19:55:25,2212,29
103,18:13:04,2045,36
104,08:58:13,1673,46
105,12:32:19,1565,96
106,09:50:24,577,68
107,15:20:46,793,94
108,16:55:48,1434,15
109,16:03:06,2388,39
110,07:50:01,1274,32
111,22:36:42,2523,34
112,14:22:00,1921,40
113,00:09:27,204,43
114,23:25:14,1900,93
115,12:19:56,894,23
116,15:12:47,2101,84
117,20:11:23,1677,14
118,21:43:56,1665,34
119,23:26:48,2174,19
120,07:02:11,125,57
121,09:11:58,145,96
122,18:22:15,225,88
123,10:26:04,925,96
124,11:05:25,135,37
125,10:26:34,1479,16
126,08:30:56,1693,85
127,23:09:38,1152,16
128,13:53:48,195,37
129,11:59:28,2228,29
130,18:34:30,1547,37
131,09:13:51,1133,61
132,11:24:56,868,61
133,20:43:59,1055,43
134,11:36:45,2210,85
135,09:51:20,1107,98
136,17:08:22,575,90
137,19:44:25,920,48
138,13:54:01,800,70
139,11:14:47,452,97
140,13:28:07,560,40
141,15:41:16,91,78
142,08:03:54,1356,48
143,13:06:48,1999,90
144,07:52:48,2210,41
145,15:49:23,1357,40
146,17:54:55,1510,26
147,08:03:16,1335,50
148,22:01:42,767,54
149,11:47:44,1351,75
150,11:13:24,2277,97
151,18:38:16,2332,13
152,11:38:43,2228,68
153,07:49:33,1424,41
154,02:59:05,379,14
155,09:31:26,2398,33
156,09:24:47,2057,26
157,11:14:09,441,82
158,22:07:46,408,58
159,23:08:52,1239,28
160,09:33:49,212,57
161,11:53:55,917,84
162,09:15:16,217,13
163,10:18:31,891,32
164,23:04:54,913,80
165,10:18:18,2262,35
166,20:47:59,1587,21
167,08:48:43,2096,44
168,20:24:36,746,77
169,12:19:33,543,88
170,12:55:11,1856,76
171,18:42:26,230,31
172,19:01:32,1466,84
173,19:32:04,2551,78
174,18:49:34,2498,82
175,07:46:44,1225,53
176,17:13:24,1190,97
177,10:27:14,393,10
178,17:19:40,519,84
179,19:17:49,2503,43
180,14:21:13,775,70
181,08:24:38,617,90
182,14:00:50,463,48
183,18:38:50,1798,100
184,08:57:33,751,81
185,10:10:16,1750,34
186,16:08:56,1421,30
187,22:42:17,640,46
188,11:00:16,1738,70
189,15:23:19,1037,27
190,19:54:10,2270,87
191,14:31:11,2301,73
192,18:13:11,501,48
193,21:28:06,484,18
194,23:48:29,1920,49
195,16:41:02,693,32
196,23:02:48,1948,41
197,20:55:44,1326,67
198,18:21:44,1970,72
199,20:36:49,2557,29
200,08:09:18,2159,87
201,20:52:08,1788,53
202,13:56:07,1570,18
203,12:58:51,1955,59
204,12:39:30,383,99
205,19:18:13,2242,98
206,19:50:37,317,94
207,13:53:12,1810,55
208,17:46:25,2439,26
209,12:38:16,1909,14
210,07:41:58,1046,83
211,18:54:32,1327,67
212,00:58:15,70,66
213,21:04:49,1773,29
214,17:04:37,261,86
215,17:33:07,1173,58
216,19:45:27,1792,88
217,23:15:04,1705,43
218,19:07:56,662,54
219,22:47:46,1457,25
220,18:40:22,1237,66
221,13:44:22,996,97
222,12:05:33,996,98
223,16:50:38,2391,83
224,01:18:52,2288,37
225,16:00:46,1192,41
226,09:21:27,666,82
227,18:47:04,1350,52
228,20:20:56,460,20
229,16:46:02,711,70
230,11:15:22,1885,17
231,10:05:09,2409,26
232,09:55:11,2344,66
233,20:04:45,398,88
234,07:54:57,868,12
235,16:45:50,627,28
236,08:08:59,1923,72
237,16:52:33,2232,74
238,20:54:40,711,95
239,22:31:42,1369,67
240,09:52:22,1755,18
241,15:52:00,2262,37
242,01:20:54,709,74
243,14:14:20,226,88
244,19:22:59,1984,100
245,01:07:25,161,94
246,10:09:39,646,75
247,10:35:43,2428,23
248,22:24:59,578,100
249,19:15:28,513,68
250,14:13:43,1568,89
251,13:19:41,1837,20
252,16:57:42,2413,25
253,14:41:55,1689,29
254,23:54:08,853,87
255,15:52:31,1588,30
256,18:39:15,769,57
257,07:09:09,2459,95
258,15:34:57,514,40
259,20:21:53,2488,69
260,09:49:49,1677,71
261,10:04:27,723,16
262,15:12:25,2545,83
263,20:20:14,1257,88
264,17:56:46,1701,72
265,08:45:20,833,18
266,11:37:05,1012,30
267,05:54:59,795,22
268,16:27:43,1592,56
269,16:21:10,2078,53
270,19:35:11,1224,18
271,21:41:14,1983,85
272,19:26:43,1295,96
273,16:47:21,2008,40
274,10:37:27,1406,96
275,12:54:15,225,97
276,07:39:52,248,78
277,20:47:03,1796,71
278,13:52:31,239,54
279,12:30:09,1274,57
280,11:04:12,923,33
281,15:14:47,1039,60
282,17:48:34,1128,42
283,10:29:18,1926,23
284,19:54:12,1039,13
285,22:50:21,1271,30
286,17:44:42,1920,32
287,16:35:53,70,13
288,15:43:44,1515,81
289,10:48:58,1628,64
290,20:01:41,2087,45
291,21:07:51,2205,33
292,17:05:11,1833,22
293,19:15:30,219,14
294,00:20:41,1688,65
295,20:34:51,1009,81
296,14:55:42,1090,82
297,14:29:53,2407,34
298,21:22:02,1533,74
299,14:15:13,591,86
300,18:02:18,1898,19
301,10:35:06,1108,35
302,23:17:29,2485,91
303,12:08:49,1131,60
304,13:00:53,2255,85
305,13:41:29,453,27
306,21:08:17,1161,49
307,17:15:49,583,76
308,19:43:04,556,24
309,17:45:56,893,15
310,13:26:42,1917,82
311,19:40:39,183,17
312,16:37:09,655,33
313,21:16:35,1709,40
314,16:05:38,857,46
315,00:58:19,1290,66
316,13:37:04,1022,17
317,19:27:56,2105,51
318,16:03:37,582,15
319,22:32:01,2479,74
320,17:43:51,739,36
321,14:31:00,2262,35
322,16:11:38,1963,16
323,20:50:37,763,55
324,18:46:49,157,46
325,20:09:36,2510,83
326,16:01:28,1262,25
327,22:57:02,932,21
328,12:56:22,1805,13
329,10:12:10,1408,95
330,15:08:59,1158,75
331,15:58:49,1497,34
332,10:49:58,1941,69
333,15:32:21,444,95
334,20:46:27,141,34
335,22:00:23,165,15
336,01:37:43,88,23
337,11:00:42,2368,38
338,08:32:03,2000,72
339,14:39:49,1777,39
340,14:33:32,310,47
341,07:34:59,1058,84
342,18:42:27,1410,19
343,17:40:55,1520,10
344,10:15:12,142,11
345,18:56:08,2431,96
346,12:01:14,2305,94
347,23:30:55,1220,28
348,08:03:37,2271,28
349,21:07:04,2071,94
350,12:21:23,1739,18
351,23:35:04,921,48
352,22:53:36,244,61
353,06:24:30,114,17
354,20:27:09,1214,56
355,08:01:13,1211,47
356,17:03:38,313,43
357,23:27:21,1008,48
358,15:16:17,1812,16
359,16:28:47,361,31
360,13:44:02,1355,54
361,09:12:54,1983,65
362,15:37:48,921,40
363,22:38:35,1325,19
364,06:59:32,2225,78
365,14:23:07,2309,92
366,12:33:27,2390,16
367,17:57:24,2404,62
368,18:01:43,817,49
369,19:37:49,424,23
370,09:59:41,35,72
371,22:54:03,649,22
372,01:13:13,672,50
373,12:28:15,1297,64
374,21:17:54,443,81
375,13:21:08,1498,46
376,17:45:35,1538,69
377,13:10:11,1296,63
378,16:49:03,118,83
379,09:06:43,192,61
380,09:50:08,611,49
381,13:05:16,1013,32
382,07:08:43,512,25
383,14:25:49,344,39
384,22:38:48,221,48
385,23:03:20,1334,47
386,20:50:16,988,34
387,20:16:35,603,27
388,10:50:34,1761,86
389,06:00:44,256,55
390,13:25:51,1641,56
391,18:53:43,452,78
392,13:54:41,2112,77
393,18:09:17,1876,76
394,22:21:30,2284,79
395,18:22:41,2359,22
396,10:51:51,271,32
397,19:09:38,933,37
398,19:50:10,1234,88
399,15:19:05,1010,94
400,10:13:18,235,76
401,10:41:53,2373,48
402,22:53:30,362,31
403,12:15:22,1322,99
404,07:55:03,1836,34
405,00:43:47,1945,40
406,21:17:38,2224,87
407,15:39:53,794,100
408,12:31:18,363,89
409,16:09:18,2337,100
410,15:36:40,2484,41
411,09:25:42,433,95
412,16:46:53,760,50
413,18:04:45,2021,53
414,21:56:01,1110,86
415,19:50:30,471,79
416,21:36:19,163,84
417,10:31:17,1108,84
418,21:40:07,2097,99
419,20:52:05,815,28
420,08:30:55,2555,91
421,12:37:50,2563,69
422,21:13:02,1152,20
423,14:00:17,1222,22
424,08:33:23,2312,76
425,19:04:52,2029,44
426,20:21:53,5,51
427,12:40:21,1116,17
428,10:14:10,2225,62
429,14:28:53,2353,13
430,20:46:07,1036,99
431,11:35:24,1806,15
432,15:07:13,589,96
433,16:24:25,2354,62
434,11:24:42,1526,75
435,09:28:54,712,19
436,19:02:21,164,84
437,23:19:22,615,44
438,21:22:41,1199,41
439,19:41:47,1626,66
440,22:00:46,12,30
441,12:19:08,183,68
442,00:16:03,131,72
443,14:24:27,172,97
444,00:15:43,2455,74
445,09:16:07,1215,38
446,13:58:56,396,83
447,11:24:37,1342,31
448,09:45:34,876,23
449,23:03:47,494,20
450,22:34:21,2068,23
451,20:26:43,2376,98
452,17:55:35,1407,78
453,12:14:13,2416,66
454,12:23:07,1773,97
455,09:41:14,255,36
456,18:11:53,2515,64
457,18:39:26,389,62
458,07:01:58,1535,78
459,16:13:40,1680,89
460,18:21:59,1372,58
461,14:39:11,1803,38
462,15:13:13,93,77
463,17:21:52,632,96
464,07:06:00,1596,18
465,09:04:33,2086,20
466,20:47:54,1575,28
467,17:35:57,2517,79
468,16:13:29,171,97
469,14:27:06,897,82
470,08:52:11,861,54
471,20:31:19,405,18
472,10:24:02,1673,48
473,16:51:14,2193,90
474,09:55:58,2413,48
475,18:11:22,1028,34
476,22:00:49,2211,33
477,09:57:25,2340,46
478,16:33:00,2058,65
479,14:01:41,2393,33
480,13:26:24,1657,86
481,00:09:29,1884,60
482,08:55:06,1814,94
483,17:03:31,146,82
484,14:51:31,352,52
485,20:38:50,1523,44
486,04:32:13,1257,38
487,23:21:29,2266,67
488,19:30:50,447,86
489,20:14:44,712,29
490,21:06:31,172,29
491,17:07:33,516,57
492,09:06:25,1062,32
493,09:58:39,1042,53
494,16:06:14,294,43
495,20:26:40,1411,33
496,13:59:13,1562,45
497,17:25:21,558,100
498,16:07:07,1198,67
499,21:53:54,841,91
