Commande,Heure,idMaison,Weight
85,15:14:29,2481,33
86,22:34:56,890,54
87,17:47:30,293,17
88,14:16:25,12,18
89,13:31:36,1597,22
90,15:04:23,2277,12
91,08:03:56,807,87
92,14:04:46,265,65
93,18:12:55,1990,20
94,17:14:04,671,62
95,21:35:24,364,80
96,22:13:50,323,83
97,16:52:55,1311,42
98,18:53:35,1545,24
99,19:23:49,2080,60
100,14:42:54,604,78
101,19:54:41,944,24
102,21:16:53,2268,22
103,22:27:27,2175,63
104,00:20:22,1686,82
105,10:14:22,1738,18
106,20:49:20,308,43
107,11:24:07,1419,60
108,13:16:29,1520,87
109,15:38:30,1649,31
110,07:09:11,1169,17
111,21:19:02,719,17
112,11:41:17,1654,18
113,17:14:19,1417,19
114,14:59:53,1782,85
115,05:35:30,2405,67
116,10:16:18,1537,24
117,22:23:29,565,56
118,19:30:04,1453,26
119,14:35:15,2060,94
120,16:31:23,367,24
121,22:13:37,2308,95
122,10:41:24,2097,27
123,22:08:02,363,28
124,10:37:43,1149,55
125,09:19:33,1334,12
126,21:50:37,1465,26
127,12:18:23,342,88
128,21:43:59,2565,86
129,18:17:31,2414,83
130,00:06:24,1138,22
131,13:18:57,1593,37
132,17:58:39,2319,73
133,13:27:22,1851,65
134,17:38:15,1471,60
135,18:49:18,1261,20
136,17:48:25,2329,10
137,22:07:39,750,99
138,09:18:05,2420,39
139,18:50:39,1406,96
140,11:24:19,126,82
141,21:05:59,1084,26
142,02:26:38,2266,81
143,14:15:46,994,92
144,14:34:09,1359,78
145,15:34:56,528,18
146,14:48:31,2341,78
147,14:18:08,1085,38
148,13:10:48,1794,56
149,12:48:43,2034,58
150,18:35:02,833,46
151,16:57:45,2399,40
152,10:14:58,2327,11
153,15:10:36,1776,97
154,14:34:21,1171,49
155,12:58:56,201,58
156,11:02:28,1740,31
157,17:55:01,730,98
158,18:15:07,2206,96
159,14:19:21,194,83
160,09:11:58,2141,42
161,22:51:12,2074,100
162,10:19:41,1316,99
163,10:37:16,363,86
164,11:36:50,170,21
165,10:43:29,545,45
166,21:35:13,1984,90
167,23:30:13,41,94
168,22:16:58,433,69
169,11:26:18,2362,92
170,18:44:45,1073,47
171,14:42:12,1093,98
172,15:37:36,2470,99
173,20:21:25,893,80
174,09:02:01,401,61
175,21:30:19,1549,73
176,19:53:37,1038,94
177,07:56:34,776,58
178,22:14:54,2548,61
179,07:49:41,1122,67
180,11:01:58,1351,77
181,11:02:37,2558,41
182,13:07:49,971,41
183,19:02:02,59,67
184,00:25:20,1252,52
185,15:09:53,373,47
186,20:56:18,666,33
187,15:20:13,1062,16
188,11:11:54,448,23
189,09:13:13,794,58
190,12:09:43,1103,80
191,21:13:51,2125,94
192,16:02:33,1075,85
193,19:25:55,224,83
194,14:31:40,823,64
195,19:28:25,2532,45
196,19:21:47,1161,25
197,19:14:13,1284,44
198,22:26:24,100,11
199,15:55:21,17,12
200,02:53:28,1221,23
201,16:17:04,1621,59
202,21:33:40,1442,47
203,17:35:16,586,46
204,13:34:03,2452,53
205,22:21:12,1234,35
206,17:58:08,648,45
207,14:59:41,2032,75
208,18:34:27,307,33
209,21:25:41,2251,28
210,17:41:43,1954,95
211,17:24:07,2490,52
212,13:28:17,603,95
213,10:12:45,2529,66
214,22:55:39,1206,57
215,22:44:08,1971,15
216,15:08:07,0,86
217,12:58:42,2235,78
218,16:22:15,884,45
219,11:12:47,1445,95
220,01:50:05,1814,15
221,17:06:43,204,96
222,15:43:59,122,38
223,17:21:01,1228,63
224,08:33:27,13,33
225,14:59:30,1636,87
226,19:51:18,1537,38
227,17:32:17,1776,10
228,13:56:33,365,27
229,08:13:24,1175,57
230,18:50:20,2261,18
231,15:27:04,1045,87
232,12:06:27,2302,21
233,21:40:36,2405,36
234,09:43:52,2268,27
235,09:54:43,1410,32
236,22:21:59,2077,76
237,14:34:22,719,67
238,21:34:01,166,80
239,12:11:53,2125,79
240,15:47:21,1276,79
241,11:26:40,2094,69
242,20:34:13,696,44
243,18:00:03,2471,48
244,09:54:36,2470,50
245,15:37:14,249,41
246,23:17:20,319,46
247,20:47:29,864,25
248,17:23:50,77,58
249,12:17:23,797,77
250,11:41:20,530,17
251,06:57:02,2321,57
252,08:58:25,593,12
253,21:21:39,16,16
254,17:33:36,1550,35
255,14:21:17,615,68
256,11:05:49,1421,85
257,20:03:21,2453,64
258,08:42:57,65,38
259,18:58:01,560,99
260,15:53:13,295,23
261,14:37:15,929,74
262,22:35:25,171,53
263,17:46:29,2381,58
264,22:08:14,232,53
265,23:31:22,1181,40
266,15:22:20,2151,26
267,18:38:29,1124,51
268,22:11:42,598,93
269,18:44:32,1217,16
270,15:45:29,1566,70
271,13:27:12,2467,28
272,16:06:09,160,17
273,19:44:24,2209,90
274,13:06:19,847,93
275,10:01:34,1407,73
276,23:16:01,1449,38
277,19:00:30,416,35
278,23:55:34,2136,13
279,22:25:16,2507,81
280,13:40:46,1823,93
281,15:40:37,2104,70
282,11:05:24,1723,58
283,11:13:59,2554,21
284,16:14:33,2392,97
285,23:27:36,2090,71
286,18:17:59,1833,34
287,11:13:04,1059,57
288,15:22:33,2293,48
289,09:30:44,344,31
290,16:04:53,1405,91
291,11:00:59,310,58
292,16:20:38,1456,32
293,10:33:23,2351,84
294,09:42:18,135,97
295,13:52:00,639,51
296,21:27:01,1693,100
297,17:27:33,1435,65
298,17:16:32,615,89
299,18:26:06,34,56
300,10:41:54,910,29
301,21:34:02,1675,19
302,12:15:04,593,90
303,23:16:16,1155,13
304,23:17:44,755,100
305,07:44:10,872,12
306,12:28:13,18,26
307,19:13:28,1372,12
308,09:49:55,735,67
309,13:53:19,1386,74
310,12:14:04,415,68
311,06:54:12,2490,77
312,15:59:41,162,77
313,20:21:37,1222,82
314,17:50:21,777,80
315,20:26:10,1526,20
316,07:44:26,1368,58
317,10:57:10,70,94
318,21:18:44,2506,76
319,20:43:45,1803,80
320,20:03:00,1522,45
321,15:01:21,431,48
322,22:33:13,38,75
323,18:00:45,846,21
324,09:33:11,2017,62
325,16:05:53,1233,80
326,12:00:32,1841,80
327,15:26:15,1470,52
328,10:44:16,2562,52
329,17:25:01,204,25
330,16:55:49,2360,32
331,18:17:58,952,91
332,16:07:04,1836,85
333,12:56:56,2218,97
334,18:31:48,286,74
335,21:49:58,769,22
336,10:59:53,652,78
337,22:30:36,1726,37
338,12:28:13,685,85
339,18:35:04,1672,76
340,09:18:50,2243,51
341,16:00:42,411,41
342,10:10:57,760,72
343,21:56:44,2281,14
344,08:35:38,631,11
345,20:17:31,1100,47
346,21:58:15,1570,85
347,15:57:43,496,89
348,20:32:57,745,78
349,09:04:51,1539,57
350,18:41:38,1565,45
351,11:35:07,2017,43
352,13:58:18,1787,92
353,07:41:47,2376,17
354,19:19:46,1254,53
355,18:00:19,2313,50
356,21:35:43,2132,34
357,18:06:57,1873,78
358,22:06:44,2363,73
359,19:48:41,1097,89
360,07:47:10,1238,88
361,14:25:17,527,59
362,17:17:05,731,37
363,23:37:14,1134,76
364,10:54:08,2486,64
365,20:55:29,2244,77
366,12:37:23,1862,90
367,09:28:42,1850,50
368,01:12:25,1859,87
369,16:41:38,367,57
370,21:54:28,2422,67
371,18:17:31,911,99
372,06:37:01,939,19
373,14:42:20,1785,81
374,21:49:58,1931,41
375,20:56:58,914,45
376,18:24:41,1416,43
377,22:03:47,448,42
378,15:23:05,2450,96
379,17:13:40,2322,14
380,18:21:17,1078,70
381,15:34:49,1617,28
382,19:31:30,675,35
383,06:50:10,1157,48
384,06:51:19,629,49
385,20:14:25,1995,18
386,18:17:49,1556,34
387,11:18:53,639,61
388,17:15:54,1168,71
389,08:14:52,163,54
390,10:30:15,1658,88
391,21:04:18,1595,30
392,17:03:58,1883,22
393,14:50:02,885,37
394,15:48:22,796,76
395,07:28:03,1059,70
396,07:21:03,1848,37
397,17:57:51,2272,44
398,13:35:02,2482,55
399,11:20:15,432,39
400,00:43:52,1955,27
401,20:53:34,590,18
402,15:59:44,1310,40
403,12:35:02,432,21
404,13:33:59,2284,22
405,18:13:12,1244,83
406,12:44:31,2464,58
407,13:49:02,921,43
408,17:11:41,2456,69
409,13:20:03,1810,70
410,17:38:48,2014,45
411,06:43:07,1245,75
412,12:20:40,1854,92
413,20:33:41,1947,29
414,11:54:51,1074,19
415,08:10:09,1529,89
416,23:25:23,377,35
417,13:25:20,967,96
418,15:56:40,897,49
419,07:46:07,1577,59
420,17:26:47,1731,74
421,22:55:38,993,97
422,09:46:05,1501,52
423,20:54:45,1433,98
424,16:33:28,1998,57
425,22:35:59,1909,11
426,19:41:46,777,24
427,11:00:53,323,84
428,22:46:43,1506,51
429,14:00:24,1801,76
430,15:43:30,790,56
431,16:27:31,958,56
432,20:22:53,1398,16
433,00:38:43,1503,44
434,15:08:47,1843,18
435,08:02:28,448,49
436,17:47:04,1281,28
437,16:57:49,36,73
438,14:57:10,2278,63
439,16:12:50,2180,100
440,09:22:09,1284,10
441,17:26:46,1904,55
442,11:24:44,835,57
443,19:55:30,1985,46
444,20:07:35,1848,83
445,14:54:44,1516,80
446,16:59:21,1684,99
447,13:05:06,1015,57
448,17:20:12,1641,31
449,18:40:25,1269,11
450,09:04:48,1928,54
451,14:09:42,1337,68
452,13:40:49,331,18
453,21:54:23,2416,90
454,16:45:33,102,98
455,20:11:30,1186,22
456,21:49:54,2112,75
457,16:18:59,1767,68
458,23:41:22,2461,65
459,23:48:23,2194,60
460,20:33:12,45,45
461,23:27:42,2127,59
462,21:07:50,1758,22
463,17:07:47,501,83
464,17:11:07,2371,75
465,09:41:14,2017,35
466,15:44:47,1894,85
467,18:53:28,680,76
468,14:46:32,1669,96
469,16:46:30,463,37
470,19:01:06,1146,38
471,20:58:30,1529,37
472,20:06:15,701,52
473,21:18:27,749,71
474,00:53:15,2166,19
475,21:03:26,188,24
476,10:28:06,136,91
477,15:30:34,2428,44
478,22:18:41,1823,96
479,19:07:29,188,63
480,22:47:58,1652,70
481,22:42:44,2298,54
482,19:14:37,1156,26
483,08:59:53,1667,70
484,19:37:58,810,73
485,22:51:09,2207,22
486,08:39:23,234,77
487,11:20:33,1228,48
488,20:40:35,1320,20
489,13:52:53,83,62
490,18:26:51,222,77
491,12:51:08,1809,33
492,19:29:35,1947,48
493,17:47:15,2405,13
494,14:34:42,90,38
495,20:57:39,714,65
496,15:16:55,0,88
497,17:10:34,2556,80
498,11:19:42,1280,54
499,19:49:42,2305,78
500,15:40:08,1704,35
501,11:20:25,1587,87
502,09:07:33,1090,69
503,20:42:01,2509,47
504,17:24:44,1158,72
505,07:41:56,1655,63
506,21:02:55,2328,18
507,06:25:09,190,67
508,20:42:42,442,43
509,20:45:19,950,65
510,13:43:39,2377,84
511,09:47:23,1836,63
512,14:28:23,2081,100
513,12:49:22,1927,33
514,16:24:09,2006,88
515,22:16:08,227,75
516,15:04:34,519,95
517,04:22:25,937,99
518,17:14:59,2181,10
519,14:24:04,2251,81
520,18:25:15,449,72
521,17:27:04,916,83
522,15:47:55,1750,20
523,18:59:25,1336,91
524,09:57:44,2003,88
525,18:01:25,841,13
526,13:47:13,30,17
527,17:10:18,2569,47
528,16:00:04,1864,95
529,21:56:30,2031,39
530,10:20:23,494,42
531,15:18:33,2195,54
532,15:39:14,1691,97
533,16:29:35,2437,99
534,11:50:08,1916,65
535,12:06:05,824,91
536,00:15:53,761,46
537,10:31:49,481,17
538,13:02:11,125,96
539,18:16:09,1124,28
540,05:03:51,419,80
541,19:34:16,2431,18
542,10:29:30,487,62
543,19:07:24,1410,56
544,09:06:42,1623,37
545,15:52:15,2201,75
546,09:21:38,1966,96
547,20:12:03,1125,37
548,15:53:46,313,83
549,12:10:30,1475,45
550,11:10:29,1613,50
551,13:50:27,586,49
552,21:07:25,1881,54
553,19:22:50,1179,97
554,14:14:14,2547,35
555,15:44:53,1609,63
556,10:21:53,2276,23
557,22:09:40,1027,12
558,22:09:13,304,72
559,21:03:20,2266,81
560,19:32:25,320,16
561,19:30:24,1598,40
562,17:58:32,1302,32
563,22:50:17,578,14
564,20:04:34,580,34
565,20:47:38,1294,37
566,20:41:16,240,15
567,14:13:31,1478,27
568,11:52:03,1968,94
569,14:41:36,1529,61
570,09:37:55,2070,96
571,11:49:15,2059,98
572,17:04:01,473,60
573,17:06:27,2556,92
574,19:33:13,311,10
575,07:41:13,145,95
576,21:39:25,2215,62
577,20:15:41,1306,13
578,11:38:44,2387,42
579,18:59:37,178,74
580,22:18:44,1653,52
581,21:40:44,2190,66
582,11:27:18,831,38
583,17:14:55,2489,96
584,20:28:10,261,10
585,17:20:26,1725,25
586,18:50:44,887,53
587,18:58:11,429,28
588,21:48:08,1111,44
589,20:26:10,1294,55
590,16:23:47,1457,48
591,14:00:18,628,52
592,12:38:56,690,17
593,19:39:45,1898,46
594,21:20:13,2004,26
595,21:15:46,1356,35
596,09:33:00,729,72
597,15:57:06,2320,81
598,19:12:23,1609,39
599,20:43:59,1578,15
600,19:10:24,1301,47
601,18:55:40,779,67
602,14:41:13,2390,61
603,17:30:36,1028,46
604,00:45:24,1747,43
605,10:32:11,1309,55
606,21:03:29,2426,75
607,23:17:59,1817,91
608,11:23:29,2046,71
609,21:15:49,2399,86
610,15:09:45,1974,92
611,14:12:31,2141,29
612,20:55:33,2103,77
613,18:21:20,1897,70
614,15:25:34,1245,67
615,18:06:44,1230,74
616,16:29:01,1460,46
617,08:59:22,730,59
618,17:55:05,1106,47
619,16:09:48,1859,92
620,14:11:42,2079,28
621,11:38:08,1615,71
622,10:59:38,255,58
623,17:07:36,942,74
624,13:15:12,1714,13
625,17:22:55,264,43
626,12:03:31,273,84
627,13:26:09,1901,66
628,16:40:08,606,39
629,14:09:47,1699,84
630,13:55:00,4,77
631,15:16:09,349,15
632,11:36:46,1513,26
633,20:25:45,944,96
634,15:30:12,2527,37
635,20:26:53,722,84
636,09:29:42,1736,50
637,10:00:38,944,20
638,08:43:04,2035,89
639,16:34:54,1392,83
640,15:24:29,1394,92
641,08:49:45,1580,24
642,22:47:57,2546,74
643,08:24:14,994,29
644,21:33:09,687,17
645,13:20:35,1573,64
646,16:25:22,996,57
647,20:46:06,1950,64
648,13:31:34,1348,98
649,14:55:38,25,52
650,11:29:38,293,40
651,20:49:16,1502,17
652,12:50:50,2480,83
653,07:21:01,2384,90
654,15:08:56,1357,71
655,07:58:27,1620,24
656,06:24:54,1735,79
657,21:57:46,1606,74
658,10:44:10,1175,67
659,13:01:35,512,93
660,16:41:23,885,70
661,15:21:19,1694,44
662,17:54:18,523,38
663,08:23:26,798,36
664,14:04:03,221,89
665,11:37:16,1543,42
666,12:00:56,834,25
667,21:17:55,665,30
668,09:53:28,59,82
669,11:26:36,2098,28
670,05:42:07,1778,100
671,21:17:01,1341,89
672,15:41:59,35,42
673,17:02:52,1605,11
674,18:01:58,1865,37
675,19:05:23,87,38
676,19:16:11,684,76
677,21:28:35,157,32
678,19:25:36,2524,68
679,18:41:31,2367,29
680,21:14:07,1757,39
681,21:55:57,2211,18
682,23:03:16,1154,14
683,23:08:27,1560,97
684,09:43:25,1661,62
685,07:55:08,2415,19
686,20:37:31,609,63
687,12:32:03,2529,80
688,16:43:39,2231,29
689,08:21:52,1733,83
690,18:43:27,2178,55
691,11:21:15,1781,55
692,23:51:13,675,82
693,05:49:23,511,85
694,16:19:10,1206,14
695,21:20:12,2055,84
696,14:55:19,147,74
697,10:00:51,1753,94
698,10:22:27,567,90
699,10:21:07,2239,27
700,17:50:31,1100,69
701,14:31:31,1180,20
702,03:46:48,1301,57
703,21:49:11,1555,15
704,10:00:07,295,48
705,18:14:09,1024,44
706,18:07:52,482,60
707,19:59:08,158,61
708,20:33:38,178,100
709,20:05:07,734,78
710,19:08:57,557,23
711,20:39:55,635,81
712,18:03:23,1462,11
713,16:45:11,782,65
714,11:54:01,733,17
715,17:21:18,454,32
716,21:48:20,1067,100
717,18:33:57,1985,83
718,11:45:09,671,92
719,19:43:35,1285,51
720,00:27:12,1259,21
721,08:57:17,992,97
722,17:19:04,2563,62
723,03:13:40,713,89
724,18:39:45,2503,35
725,00:10:55,1359,90
726,15:23:43,11,51
727,16:36:57,1879,15
728,10:14:33,1224,43
729,22:49:42,262,73
730,16:33:11,575,91
731,20:49:56,1224,16
732,22:01:09,1271,48
733,18:38:14,128,95
734,11:56:59,795,26
735,01:23:59,1207,69
736,20:44:31,1588,96
737,09:54:36,1132,29
738,01:01:53,39,82
739,13:24:50,123,52
740,09:55:24,2508,24
741,18:31:02,2427,41
742,19:12:54,1472,22
743,12:48:09,290,81
744,21:53:39,936,81
745,09:03:11,2125,17
746,20:09:48,1506,84
747,09:02:00,213,68
748,21:53:13,233,82
749,16:55:27,2208,35
750,07:40:25,1009,50
751,22:26:18,1119,96
752,11:42:39,254,10
753,11:29:24,515,61
754,21:03:24,1656,10
755,15:58:24,2437,86
756,15:54:05,841,20
757,18:09:05,1179,31
758,17:42:00,634,78
759,14:51:50,1048,70
760,23:00:06,1954,33
761,11:34:35,2367,49
762,19:10:49,648,86
763,22:33:55,619,72
764,22:35:10,1224,79
765,15:49:08,1037,67
766,20:09:34,1218,15
767,18:16:09,2289,84
768,10:37:41,2095,50
769,16:41:23,662,63
770,16:42:28,1311,88
771,13:06:45,1643,80
772,16:01:25,2318,91
773,14:18:50,337,41
774,19:25:36,2095,39
775,08:09:33,1050,40
776,12:45:36,1606,29
777,23:22:52,1939,93
778,17:14:28,403,80
779,17:28:50,320,22
780,10:00:23,89,21
781,23:45:10,992,11
782,16:12:30,192,64
783,21:21:46,466,80
784,21:57:15,748,15
785,14:10:32,1790,79
786,21:31:03,2550,38
787,15:28:24,214,34
788,22:13:35,1923,78
789,00:34:51,1547,71
790,13:11:55,315,69
791,12:28:18,1501,57
792,15:52:14,1002,35
793,21:02:02,5,65
794,18:20:32,723,54
795,17:43:25,1222,65
796,08:22:32,522,93
797,13:50:50,553,46
798,13:54:02,576,12
799,17:29:24,622,41
