Commande,Heure,idMaison,Weight
110,23:12:52,2129,54
111,12:44:40,1318,50
112,22:23:29,630,43
113,17:51:46,23,56
114,11:13:43,162,43
115,20:07:13,2485,29
116,10:06:33,1075,32
117,20:46:03,1357,68
118,15:59:21,2214,57
119,13:28:20,909,22
120,18:23:39,680,65
121,12:10:40,151,65
122,19:37:47,966,11
123,14:34:59,2312,55
124,13:21:14,78,36
125,17:17:57,805,88
126,21:11:47,621,41
127,13:34:36,627,92
128,19:22:21,62,42
129,19:26:21,1778,25
130,21:38:17,2259,68
131,09:29:42,1944,93
132,20:34:36,1040,38
133,15:56:07,1185,39
134,15:44:31,2272,54
135,12:00:54,1468,48
136,09:46:59,2005,83
137,09:44:09,612,59
138,10:36:19,792,32
139,14:45:16,2307,25
140,20:01:42,1410,34
141,20:52:30,966,37
142,17:53:01,2263,12
143,22:34:10,111,48
144,18:01:19,2159,92
145,07:48:54,642,93
146,16:38:14,116,100
147,16:34:40,883,70
148,20:05:10,898,79
149,21:41:50,2052,35
150,04:44:22,1663,39
151,17:09:09,953,44
152,11:42:56,205,33
153,21:30:09,2273,92
154,10:03:31,314,81
155,14:52:51,1258,57
156,15:07:48,1357,87
157,17:29:11,325,23
158,07:21:07,2061,48
159,21:53:07,1883,28
160,16:54:39,563,67
161,09:19:22,871,53
162,13:01:30,2089,28
163,17:15:57,1738,20
164,06:41:11,2131,62
165,16:25:49,1457,96
166,12:29:29,138,16
167,21:30:44,2090,85
168,19:22:55,202,54
169,16:03:04,2276,48
170,09:22:14,825,78
171,21:29:03,2339,14
172,10:10:14,713,18
173,13:13:17,135,75
174,17:14:12,1681,97
175,19:13:57,2135,80
176,18:40:51,2017,92
177,07:10:51,1526,75
178,14:59:23,532,44
179,22:25:51,798,96
180,00:37:07,1256,44
181,09:31:15,1744,54
182,13:35:21,860,27
183,16:16:02,982,49
184,18:06:43,787,22
185,18:38:04,1217,32
186,14:24:40,593,92
187,01:56:07,296,15
188,18:58:04,664,54
189,22:28:42,2436,54
190,21:06:14,699,37
191,14:21:11,1646,71
192,20:13:06,2117,28
193,19:36:40,2304,27
194,16:52:45,1728,40
195,14:58:10,1318,59
196,17:13:52,529,26
197,16:20:46,1261,37
198,17:50:43,2175,72
199,08:27:33,1301,33
200,03:53:30,0,82
201,13:01:06,300,74
202,17:02:03,757,15
203,14:10:09,509,78
204,17:42:22,671,83
205,11:03:24,1934,44
206,09:31:35,1881,61
207,09:05:56,2288,82
208,18:45:11,1269,17
209,10:54:59,943,67
210,12:48:57,297,15
211,14:13:56,1823,43
212,18:27:24,1548,96
213,18:24:35,36,13
214,23:58:46,2125,100
215,21:06:52,1158,66
216,13:35:41,919,23
217,08:53:46,540,98
218,16:01:22,1391,31
219,12:36:12,1707,82
220,18:18:34,2439,35
221,21:42:25,930,26
222,19:10:12,764,38
223,10:50:43,709,22
224,15:47:04,1940,88
225,18:54:29,937,28
226,22:40:06,1782,56
227,13:26:32,1296,99
228,21:59:59,922,36
229,09:56:47,952,74
230,19:47:22,2152,40
231,21:41:56,1579,61
232,08:56:05,1765,17
233,12:16:19,1359,18
234,11:22:56,2460,61
235,14:32:42,1776,87
236,12:44:12,394,62
237,10:48:25,1617,14
238,16:32:45,198,95
239,23:49:20,1939,29
240,20:42:26,1138,20
241,19:47:21,1452,31
242,13:34:38,1140,25
243,12:54:38,1392,46
244,11:50:32,2241,69
245,20:09:57,664,51
246,18:20:09,911,90
247,07:56:52,577,82
248,13:26:00,554,83
249,12:11:37,2054,72
250,10:32:43,513,54
251,22:42:04,1786,59
252,16:26:31,1723,44
253,10:50:41,84,57
254,13:35:19,1943,95
255,14:31:07,1886,33
256,15:32:23,1224,17
257,20:15:47,2311,42
258,08:55:10,382,69
259,18:15:43,319,68
260,16:49:05,1280,78
261,15:55:43,944,34
262,10:19:16,670,12
263,13:50:24,738,61
264,12:47:13,1479,57
265,16:50:05,1815,90
266,20:36:37,2504,56
267,15:27:45,1119,99
268,09:57:07,1872,11
269,21:10:45,800,26
270,16:55:25,1588,42
271,23:06:03,467,40
272,12:27:37,641,83
273,07:00:52,368,42
274,10:16:39,2092,93
275,13:53:40,2066,55
276,16:27:09,2277,88
277,18:57:29,240,29
278,19:46:44,1089,67
279,22:28:08,1861,72
280,19:06:18,1188,74
281,15:06:28,484,85
282,14:07:33,2104,83
283,11:35:03,603,70
284,19:46:07,2488,77
285,18:57:51,2566,66
286,13:52:33,1778,60
287,14:45:18,2473,11
288,20:49:46,1661,21
289,12:16:17,2049,25
290,17:59:08,2508,93
291,17:33:37,2211,10
292,12:23:29,516,64
293,07:12:28,211,88
294,10:33:59,1627,23
295,22:18:08,1832,53
296,10:36:20,688,88
297,17:56:35,1925,73
298,10:43:30,670,38
299,12:58:29,1694,95
